month,order_id,customer_id
2018-04,9A84440A57AB,ABCB0ACB6B944
2018-04,9B5B07B3B608,ABC87C90B60A6
2018-04,9066BB074976,AA65CA7570656
2018-04,9B63657AB480,AA65CA9AA075B
2018-04,9340B4B8BB08,AB544560989AB
2018-04,9070A683A07B,ABB00A7B9AC60
2018-04,90670307747B,AA65B6BA59968
2018-04,9A0B53064B88,ABBA76094BA76
2018-04,90B6670A0A44,ABA454B446688
2018-04,9A54A8A858B4,ABB4A7AA9B4A6
2018-04,9383BB034784,AB595575A9456
2018-04,9A976B9B77AB,ABCC6A8C70656
2018-04,9A8A50BA78B4,ABA48885095C6
2018-04,9339633337B8,AB4B0C60AAA04
2018-04,9A040553379B,ABBA94880AAB0
2018-04,9A9B85858400,AA65B8C4B6400
2018-04,9396976354B4,AB6A0408B85AB
2018-04,90355489A87B,AA65ABC9AA776
2018-04,9A76B3930976,ABB64797C0784
2018-04,9A677B78BA76,ABC0B599AB800
